10_1_0_20170109204617417,neutral,0.03964109999999721
10_1_0_20170109204746535,fear,0.035931099999999105
10_1_0_20170109204844109,neutral,0.03586489999999998
10_1_0_20170109204859493,neutral,0.03700639999999922
10_1_0_20170109204859493,fear,0.04318680000000086
10_1_0_20170109204931156,neutral,0.03858460000000008
10_1_0_20170109205003280,happy,0.0373759999999983
10_1_0_20170109205134282,happy,0.03839750000000208
10_1_0_20170109205141310,happy,0.03958629999999985
10_1_0_20170109205208368,neutral,0.03592749999999967
10_1_1_20170109202938302,happy,0.03492560000000111
10_1_1_20170109203348828,happy,0.03754680000000121
10_1_1_20170109203520178,fear,0.034381299999999726
10_1_1_20170109203520178,neutral,0.04091809999999896
10_1_1_20170109204636561,neutral,0.04741260000000125
10_1_1_20170110225155603,neutral,0.03632640000000009
10_1_2_20170103201007646,happy,0.03669970000000333
10_1_2_20170104005417671,neutral,0.04497620000000069
10_1_2_20170104022216669,fear,0.046558899999997294
10_1_2_20170109201545634,happy,0.0400381000000003
10_1_2_20170109205037024,neutral,0.04191070000000252
10_1_3_20170104221645430,neutral,0.04015849999999688
10_1_3_20170104221711437,neutral,0.03747019999999779
10_1_3_20170109203848078,neutral,0.03832350000000062
10_1_3_20170109205323078,happy,0.03965260000000015
10_1_4_20161223225854867,neutral,0.03688160000000096
10_1_4_20161223225900460,happy,0.03824269999999785
10_1_4_20170103200950879,happy,0.04031790000000157
116_m_m_a_a,angry,0.04586869999999976
116_m_m_a_b,angry,0.056034300000000314
116_m_m_d_a,angry,0.03427849999999921
116_m_m_d_b,angry,0.04073300000000302
116_m_m_f_a,neutral,0.04230110000000309
116_m_m_f_b,fear,0.04321039999999954
116_m_m_h_a,happy,0.039420300000003294
116_m_m_h_b,happy,0.03933890000000417
116_m_m_n_a,neutral,0.035904000000002156
116_m_m_n_b,neutral,0.039011899999998434
116_m_m_s_a,happy,0.04146019999999595
116_m_m_s_b,neutral,0.039085399999997605
11_0_0_20170103200509559,happy,0.039326400000000206
11_0_0_20170103200824775,happy,0.0381106000000031
11_0_0_20170104012556563,happy,0.04012989999999661
11_0_0_20170110220408722,happy,0.03418620000000061
11_0_0_20170110220453002,surprise,0.04612769999999955
11_0_0_20170110220710576,happy,0.036229900000002146
11_0_0_20170110224340941,angry,0.0368315999999993
11_0_0_20170110224505551,happy,0.040561899999993045
11_0_0_20170110224606036,neutral,0.03814900000000421
11_0_0_20170110224742037,neutral,0.04222579999999709
11_0_0_20170110224755272,neutral,0.03992879999999843
11_0_0_20170110225327724,happy,0.040611499999997136
11_0_0_20170110225435539,happy,0.03467050000000427
11_0_0_20170110232511893,neutral,0.03405529999999857
11_0_1_20170103201136230,neutral,0.04414059999999864
11_0_2_20170103200847287,disgust,0.03961859999999717
11_0_3_20170104013250186,neutral,0.04108129999999477
11_0_3_20170104230222352,sad,0.041819599999996626
11_0_4_20170103200621488,happy,0.039541200000002164
11_1_0_20170103200517422,happy,0.04243030000000658
11_1_0_20170109203319557,neutral,0.042701600000000894
11_1_0_20170109203327397,happy,0.03946510000000103
11_1_0_20170109203353740,happy,0.044710000000002026
11_1_0_20170109203400684,happy,0.03811789999999604
11_1_0_20170109203422194,happy,0.042651999999996804
11_1_0_20170109203919852,happy,0.03870599999999769
11_1_0_20170109204123358,neutral,0.04106440000000333
11_1_0_20170109204523092,neutral,0.040889199999995185
11_1_0_20170109204546617,fear,0.035599099999998884
11_1_0_20170109204611305,happy,0.035240699999995684
11_1_0_20170109204614249,sad,0.03519149999999627
11_1_0_20170109204641514,happy,0.03798530000000255
11_1_0_20170109204833458,surprise,0.041331900000002975
11_1_0_20170109204927071,happy,0.037886200000002646
11_1_0_20170109205013531,happy,0.043925799999996684
11_1_0_20170109205125500,neutral,0.044078700000000026
11_1_0_20170109205136852,happy,0.03812939999999543
11_1_0_20170109205211093,happy,0.03927980000000275
11_1_0_20170109205214234,happy,0.04104430000000292
11_1_0_20170109205214234,neutral,0.0460980999999947
11_1_0_20170109205216790,happy,0.04630759999999867
11_1_0_20170109205438571,happy,0.03960750000000246
11_1_0_20170109205441860,happy,0.05034539999999765
11_1_0_20170110224810583,neutral,0.043088100000005625
11_1_1_20170109203712835,happy,0.04787499999999767
11_1_2_20170104005111615,neutral,0.04414469999999682
11_1_3_20170104222911112,neutral,0.0404179999999954
11_1_3_20170104223632543,surprise,0.041509300000001303
11_1_4_20161223225953124,happy,0.050352500000002465
11_1_4_20170103201747167,happy,0.04161630000000116
11_1_4_20170103233340363,happy,0.04465949999999452
11_1_4_20170104005813063,happy,0.05366779999999949
11_1_4_20170109201611941,happy,0.04283579999999887
12_0_0_20170103200900511,happy,0.04542759999999646
12_0_0_20170103201859385,surprise,0.042933400000002564
12_0_0_20170104013257914,neutral,0.10009289999999993
12_0_0_20170110215739155,fear,0.04013459999999469
12_0_0_20170110220108459,happy,0.048690499999999304
12_0_0_20170110221819113,happy,0.04781859999999938
12_0_0_20170110224603045,sad,0.04059710000000649
12_0_0_20170110224804208,neutral,0.05576210000000259
12_0_0_20170110224833703,sad,0.05131820000000431
12_0_0_20170110225028524,happy,0.03921530000000217
12_0_0_20170110225257257,neutral,0.04172730000000513
12_0_0_20170110225330874,neutral,0.04225639999999942
12_0_0_20170110225348936,neutral,0.05936359999999752
12_0_0_20170110225540554,happy,0.043987099999995394
12_0_0_20170110225553717,neutral,0.04363589999999817
12_0_1_20170110224244673,sad,0.038328599999999824
12_0_2_20170104012525810,happy,0.03895829999999734
12_0_2_20170104013228314,neutral,0.04209709999999944
12_0_2_20170105000510274,happy,0.0379519999999971
12_0_3_20170104013451506,neutral,0.03716959999999858
12_0_3_20170104225715968,neutral,0.03593580000000429
12_0_3_20170104225802393,happy,0.04122449999999844
12_0_3_20170104230255729,neutral,0.044364199999996856
12_0_4_20170103200538198,happy,0.038604100000000585
12_0_4_20170103200555927,happy,0.0410396999999989
12_0_4_20170103200626630,neutral,0.04000240000000588
12_0_4_20170103200908168,happy,0.03769739999999899
12_0_4_20170103201607807,fear,0.04058970000000528
12_0_4_20170103201824880,happy,0.03482659999999527
12_0_4_20170103205745050,happy,0.037821599999993794
12_1_0_20170102234319611,neutral,0.03793330000000594
12_1_0_20170102234723371,happy,0.03715760000000046
12_1_0_20170103175441790,neutral,0.04329750000000132
12_1_0_20170103200659679,happy,0.03636059999999475
12_1_0_20170103200711205,happy,0.03713340000000187
12_1_0_20170103200742207,happy,0.03866109999999878
12_1_0_20170103200944175,happy,0.038347399999999254
12_1_0_20170104005520631,happy,0.044672300000001997
12_1_0_20170104005712405,sad,0.039881100000002334
12_1_0_20170104012017177,happy,0.04515740000000079
12_1_0_20170104013219930,happy,0.03926979999999958
12_1_0_20170104013410523,happy,0.04461810000000099
12_1_0_20170109200852145,happy,0.04299859999999711
12_1_0_20170109200904988,happy,0.03418440000000089
12_1_0_20170109200926532,happy,0.03482100000000088
12_1_0_20170109201114375,happy,0.035186200000005385
12_1_0_20170109201553786,neutral,0.03748499999999666
12_1_0_20170109201611941,happy,0.03965000000000174
12_1_0_20170109203240213,happy,0.04142370000000284
12_1_0_20170109203306886,happy,0.0393195999999989
12_1_0_20170109203310061,happy,0.03448179999999468
12_1_0_20170109203338340,happy,0.03594449999999938
12_1_0_20170109203536309,neutral,0.03890850000000512
12_1_0_20170109203606169,neutral,0.03817269999999695
12_1_0_20170109203628860,neutral,0.03823189999999954
12_1_0_20170109203631496,neutral,0.04433170000000075
12_1_0_20170109203700059,happy,0.03811619999999749
12_1_0_20170109203709140,happy,0.05031009999999725
12_1_0_20170109204113685,happy,0.04205620000000465
12_1_0_20170109204241570,happy,0.03538320000000539
12_1_0_20170109204428993,happy,0.03952799999999712
12_1_0_20170109204431716,fear,0.038384700000001715
12_1_0_20170109204507030,neutral,0.04210710000000262
12_1_0_20170109204750280,neutral,0.03779020000000344
12_1_0_20170109204815030,neutral,0.03744569999999925
12_1_0_20170109204815030,neutral,0.04296469999999886
12_1_0_20170109204815030,fear,0.04282629999999443
12_1_0_20170109205043077,happy,0.04291570000000178
12_1_0_20170109205045850,fear,0.04126200000000324
12_1_0_20170109205056743,happy,0.03881120000000493
12_1_0_20170109205104124,happy,0.04120879999999971
12_1_0_20170109205130906,happy,0.03929669999999419
12_1_0_20170109212505669,happy,0.03947799999999546
12_1_0_20170109213526011,happy,0.03703320000000332
12_1_0_20170109214236402,happy,0.039449399999995194
12_1_0_20170109214435512,angry,0.040807100000002094
12_1_1_20170109204024091,happy,0.03854410000000286
12_1_1_20170109214204794,happy,0.03657460000000157
12_1_1_20170109214642524,happy,0.042698899999997764
12_1_2_20170103200649030,neutral,0.03761790000000076
12_1_2_20170103200922406,happy,0.03558859999999697
12_1_2_20170103201240488,happy,0.03409449999999481
12_1_2_20170104012405785,happy,0.041502600000001166
12_1_2_20170109203838187,happy,0.03528779999999898
12_1_2_20170109214246240,happy,0.036106500000002484
12_1_3_20161220222343139,happy,0.03909859999999554
12_1_3_20170104012400657,happy,0.043170199999998715
12_1_3_20170104013517483,happy,0.04044950000000114
12_1_3_20170104221704334,happy,0.038624999999996135
12_1_3_20170104221910239,happy,0.03868949999999671
12_1_3_20170104223448631,happy,0.03996300000000019
12_1_3_20170104223643593,angry,0.042882299999995155
12_1_4_20161223230033380,happy,0.04259299999999655
12_1_4_20170103200721583,happy,0.037844199999995
12_1_4_20170103200804119,happy,0.03809100000000143
12_1_4_20170104011715593,happy,0.03920620000000241
12_1_4_20170109214232071,happy,0.04227809999999721
13_0_0_20170103200413990,happy,0.03387610000000052
13_0_0_20170103200550455,happy,0.03549890000000033
13_0_0_20170103200631336,happy,0.03563129999999859
13_0_0_20170103200856687,happy,0.03948050000000336
13_0_0_20170103201032542,happy,0.04058030000000201
13_0_0_20170104003724576,neutral,0.044014200000006554
13_0_0_20170104012310089,happy,0.040128100000004
13_0_0_20170104012320089,happy,0.03993290000000371
13_0_0_20170104012531409,happy,0.0455836000000005
13_0_0_20170104013342923,neutral,0.04289820000000333
13_0_0_20170110220242419,happy,0.034720000000000084
13_0_0_20170110220458081,sad,0.03945990000000421
13_0_0_20170110224531616,neutral,0.03383800000000292
13_0_0_20170110224625011,neutral,0.03451099999999485
13_0_0_20170110224745977,neutral,0.03902029999999712
13_0_0_20170110224751365,happy,0.04697070000000281
13_0_0_20170110224801290,happy,0.04006289999999524
13_0_0_20170110225045970,happy,0.03943800000000408
13_0_0_20170110225059227,neutral,0.03859729999999928
13_0_0_20170110225302179,happy,0.041468799999996975
13_0_0_20170110225307195,happy,0.04198300000000188
13_0_0_20170110225428740,fear,0.036829399999994905
13_0_0_20170110225428740,surprise,0.03951160000000442
13_0_0_20170110225438328,neutral,0.03496049999999684
13_0_0_20170110225447389,neutral,0.03542889999999943
13_0_0_20170110225447389,happy,0.04187530000000095
13_0_0_20170110225717809,happy,0.03475790000000245
13_0_0_20170110232526929,happy,0.038642099999997015
13_0_2_20170103201143159,happy,0.03860049999999404
13_0_3_20170110232628896,neutral,0.0375870999999961
13_1_0_20170109201102915,happy,0.038722199999995155
13_1_0_20170109201615837,neutral,0.034129399999997645
13_1_0_20170109201622416,happy,0.03842219999999941
13_1_0_20170109201711197,happy,0.036952899999995736
13_1_0_20170109203230286,sad,0.03532949999999602
13_1_0_20170109203230286,happy,0.0430453999999969
13_1_0_20170109203322570,neutral,0.041213799999994194
13_1_0_20170109203322570,happy,0.04281819999999925
13_1_0_20170109204048554,neutral,0.037322000000003186
13_1_0_20170109204108601,happy,0.03926940000000201
13_1_0_20170109204117086,neutral,0.04469630000000535
13_1_0_20170109204128684,happy,0.037234400000002665
13_1_0_20170109204325267,neutral,0.037849299999997754
13_1_0_20170109204439327,neutral,0.034298899999996024
13_1_0_20170109204849625,happy,0.034287300000002574
13_1_0_20170109204923296,happy,0.03876929999999845
13_1_0_20170109205049477,happy,0.038941000000001225
13_1_0_20170109205106776,happy,0.04695610000000272
13_1_0_20170109205119953,happy,0.03844840000000005
13_1_0_20170109205237062,neutral,0.046873299999994344
13_1_0_20170109212934682,surprise,0.03802350000000132
13_1_0_20170109212934682,fear,0.03813180000000216
13_1_0_20170109214314841,happy,0.03508759999999711
13_1_0_20170109214402325,neutral,0.03705670000000083
13_1_0_20170109214425620,neutral,0.037665699999998026
13_1_0_20170109214635943,happy,0.043998700000003055
13_1_0_20170110220422857,happy,0.0416899000000015
13_1_0_20170110224453650,neutral,0.04249449999999655
13_1_1_20170109203928107,happy,0.04004679999999894
13_1_1_20170109204443201,neutral,0.03828830000000494
13_1_2_20170104013444322,neutral,0.03770600000000002
13_1_3_20170109205242338,neutral,0.03714349999999911
13_1_3_20170109205242338,surprise,0.03838479999999578
13_1_3_20170109213029072,happy,0.03484399999999965
13_1_4_20170103200733438,happy,0.036746599999993634
13_1_4_20170103200913055,neutral,0.046136599999996974
13_1_4_20170103201542217,neutral,0.04194590000000176
13_1_4_20170103212548662,neutral,0.04170720000000472
13_1_4_20170104005210478,happy,0.04315429999999765
13_1_4_20170104005323135,happy,0.03946109999999692
140_y_f_a_a,disgust,0.0362731000000025
140_y_f_a_b,sad,0.03613809999998807
140_y_f_d_a,disgust,0.03841179999999156
140_y_f_d_b,angry,0.03907379999999705
140_y_f_f_a,fear,0.039362999999994486
140_y_f_f_b,fear,0.04127809999999954
140_y_f_h_a,happy,0.03515540000000783
140_y_f_h_b,happy,0.040156299999992484
140_y_f_n_a,sad,0.03766869999999756
140_y_f_n_b,neutral,0.04550930000000619
140_y_f_s_a,happy,0.03814970000000528
140_y_f_s_b,sad,0.038775900000004526
14_0_0_20170102234323550,happy,0.03649350000000595
14_0_0_20170102234854353,happy,0.038246700000001965
14_0_0_20170103200600206,happy,0.03702509999999393
14_0_0_20170103200611317,happy,0.03875250000000108
14_0_0_20170103200615511,happy,0.03873500000000263
14_0_0_20170103201123159,neutral,0.037267199999988065
14_0_0_20170104011738192,neutral,0.04047309999999982
14_0_0_20170104012313304,happy,0.04229529999999215
14_0_0_20170104012315465,happy,0.03962109999999086
14_0_0_20170104012341136,happy,0.03958089999999004
14_0_0_20170104013338922,neutral,0.04033310000001222
14_0_0_20170110220621497,happy,0.036974200000003066
14_0_0_2017011022340900,happy,0.035557300000007785
14_0_0_20170110224445654,happy,0.04725239999999076
14_0_0_20170110224516539,happy,0.039633699999996
14_0_0_20170110224519294,neutral,0.0396333999999996
14_0_0_20170110224528797,happy,0.038724999999999454
14_0_0_20170110225116744,happy,0.03874740000000543
14_0_0_20170110225405549,happy,0.03536110000000292
14_0_0_20170110225712028,neutral,0.039298000000002276
14_0_0_20170110225725643,neutral,0.036010500000003276
14_0_0_20170110231557039,neutral,0.03845640000000117
14_0_0_20170110231657425,happy,0.03877879999998868
14_0_0_20170110232127519,happy,0.04170279999999593
14_0_0_20170110232319481,happy,0.0391036999999983
14_0_0_20170110232541244,sad,0.036842499999991674
14_0_0_20170110232544606,neutral,0.040681000000006406
14_0_0_20170110232633429,neutral,0.03603640000000041
14_0_0_20170110232633429,happy,0.04179010000000005
14_0_0_20170110232651186,happy,0.03430070000000285
14_0_0_20170110232745742,happy,0.03528939999999636
14_0_0_20170110232801598,happy,0.03968849999999691
14_0_1_20170104012054585,neutral,0.04118369999999061
14_0_1_20170110232707718,neutral,0.044153800000003685
14_0_2_20170103200642238,neutral,0.037725700000009965
14_0_2_20170103201038791,happy,0.03787750000000756
14_0_2_20170103201051263,happy,0.03786850000000186
14_0_2_20170104012412945,happy,0.044628199999991125
14_0_2_20170104012518441,happy,0.0418078999999949
14_0_2_20170104012541763,happy,0.04451159999999277
14_0_2_20170104013318514,neutral,0.03974900000000048
14_0_2_20170110232701995,happy,0.03946770000000299
14_0_3_20170104012427337,happy,0.04268629999999973
14_0_3_20170104013434256,happy,0.044751900000008504
14_0_3_20170104225245755,neutral,0.03941770000000133
14_0_3_20170104225533201,neutral,0.03966420000000426
14_0_3_20170104225721488,neutral,0.03871249999998838
14_0_3_20170104230143521,neutral,0.039659900000003745
14_0_3_20170109131758363,neutral,0.039136700000000246
14_0_4_20170103200528094,happy,0.0417599000000024
14_0_4_20170103200608359,neutral,0.034217299999994566
14_0_4_20170103200837103,happy,0.034547799999998574
14_0_4_20170103201105568,happy,0.0342795000000109
14_0_4_20170103205138666,happy,0.04321740000000318
14_1_0_20170103163023120,happy,0.04264919999999961
14_1_0_20170103200702463,happy,0.03763800000000117
14_1_0_20170103200757286,happy,0.03748600000000124
14_1_0_20170103200819591,happy,0.03827320000000611
14_1_0_20170103201434935,neutral,0.03956759999999804
14_1_0_20170103201911744,neutral,0.03566109999999867
14_1_0_20170104005158239,neutral,0.03572350000000313
14_1_0_20170104005333646,happy,0.037472299999990355
14_1_0_20170104005937407,happy,0.037564399999993725
14_1_0_20170104011720664,happy,0.04258910000000071
14_1_0_20170104011733528,happy,0.037326200000009635
14_1_0_20170104011842010,happy,0.03779440000000989
14_1_0_20170104013351986,happy,0.03731669999999099
14_1_0_20170109201824270,neutral,0.041122000000001435
14_1_0_20170109203330417,neutral,0.04346210000001349
14_1_0_20170109203340834,happy,0.03858559999999045
14_1_0_20170109203405475,happy,0.03940570000000321
14_1_0_20170109203505137,sad,0.038751300000001265
14_1_0_20170109203625481,sad,0.04117440000000272
14_1_0_20170109203638205,happy,0.04990010000000211
14_1_0_20170109203842960,neutral,0.03978259999999523
14_1_0_20170109203901444,happy,0.03748600000000124
14_1_0_20170109203937399,fear,0.03457449999999085
14_1_0_20170109204131257,happy,0.036269300000000726
14_1_0_20170109204135732,neutral,0.03930340000000854
14_1_0_20170109204200483,angry,0.03886669999999981
14_1_0_20170109204218773,happy,0.04034579999999721
14_1_0_20170109204321875,happy,0.03626260000000059
14_1_0_20170109204358190,neutral,0.040354399999998236
14_1_0_20170109204846649,surprise,0.03887919999999667
14_1_0_20170109204846649,neutral,0.03755969999998854
14_1_0_20170109204918699,happy,0.03421339999999873
14_1_0_20170109205344937,happy,0.041355100000004086
14_1_0_20170109205406978,happy,0.04261850000000322
14_1_0_20170109212518607,neutral,0.03859400000000335
14_1_0_20170109212651931,neutral,0.03747209999998802
14_1_0_20170109212749213,neutral,0.03938269999999022
14_1_0_20170109212753539,neutral,0.03765129999999317
14_1_0_20170109212926958,neutral,0.03977749999999958
14_1_0_20170109213522480,fear,0.037997799999999415
14_1_0_20170109213548658,neutral,0.036960899999996855
14_1_0_20170109213635068,neutral,0.03988209999999981
14_1_0_20170109214345916,neutral,0.04217540000000497
14_1_0_20170109214349442,happy,0.03841770000001077
14_1_0_20170109214428765,happy,0.036836299999990274
14_1_0_20170109214440556,neutral,0.03974669999999492
14_1_0_20170109214501715,neutral,0.03509049999999547
14_1_0_20170109214635943,happy,0.03505790000001241
14_1_0_20170109214707410,happy,0.036201499999990006
14_1_1_20170109203225054,happy,0.04339249999999595
14_1_2_20170102234329485,neutral,0.036689699999996606
14_1_2_20170103200931103,happy,0.03644710000000373
14_1_2_20170104012048369,neutral,0.04399010000000203
14_1_2_20170104012506017,angry,0.04081989999998825
14_1_2_20170104013310115,neutral,0.04138939999999991
14_1_2_20170104021105972,happy,0.03819460000001129
14_1_2_20170109204853921,happy,0.034784899999991126
14_1_3_20170104013523266,happy,0.0340805999999958
14_1_3_20170104221658783,neutral,0.03702939999999444
14_1_3_20170104221756497,angry,0.039011500000000865
14_1_3_20170104221807127,happy,0.036956099999997605
14_1_3_20170104221818294,happy,0.04170379999999341
14_1_3_20170104221901782,happy,0.04205809999999133
14_1_3_20170104222437734,happy,0.03877169999999808
14_1_3_20170104222504560,happy,0.039554200000011974
14_1_4_20170103200753206,happy,0.039822099999994975
14_1_4_20170103200917543,neutral,0.03796850000000518
14_1_4_20170103201207132,happy,0.03720380000000034
14_1_4_20170103201225838,happy,0.041404799999995134
14_1_4_20170103233153851,happy,0.04346259999999802
14_1_4_20170109205457235,sad,0.03478110000000356
14_1_4_20170109205457235,neutral,0.039244899999999916
15_0_0_20170102234355667,happy,0.03898390000000518
15_0_0_20170103200828591,neutral,0.03562940000000481
15_0_0_20170103200850696,happy,0.03582869999999616
15_0_0_20170103201110847,neutral,0.040319199999999
15_0_0_20170103201301966,neutral,0.03837989999999536
15_0_0_20170103201316167,neutral,0.03775230000000818
15_0_0_20170104002211388,happy,0.04030610000000934
15_0_0_20170104011728017,happy,0.04426159999999868
15_0_0_20170104011743800,happy,0.04139539999999897
15_0_0_20170104012102240,happy,0.040242500000005066
15_0_0_20170104012346994,happy,0.04613329999999394
15_0_0_20170104012550546,happy,0.036178300000003105
15_0_0_20170104013333801,happy,0.03699489999999628
15_0_0_20170105183251055,neutral,0.03376529999999889
15_0_0_20170105183254311,happy,0.036313300000003323
15_0_0_20170110223430616,happy,0.03701719999999398
15_0_0_20170110224312647,happy,0.03413290000000302
15_0_0_20170110225410802,neutral,0.04389910000000441
15_0_0_20170110225617650,happy,0.03738119999999867
15_0_0_20170110231550866,happy,0.039967599999997105
15_0_0_20170110231550866,neutral,0.05147240000000863
15_0_0_20170110232117349,neutral,0.04131730000000289
15_0_0_20170110232311158,happy,0.039014899999997965
15_0_0_20170110232327328,fear,0.0386047000000076
15_0_0_20170110232443234,neutral,0.039585000000002424
15_0_0_20170110232532949,happy,0.03605019999999115
15_0_0_20170110232610061,neutral,0.038065899999992325
15_0_0_20170110232640357,fear,0.03924820000000295
15_0_0_20170110232646170,happy,0.03589559999998926
15_0_0_20170110232712547,neutral,0.03834129999999902
168_m_f_a_a,neutral,0.036007100000006176
168_m_f_a_b,neutral,0.04221639999998672
168_m_f_d_a,disgust,0.03820380000000512
168_m_f_d_b,disgust,0.041352500000002124
168_m_f_f_a,surprise,0.03597729999999899
168_m_f_f_b,fear,0.0387455999999986
168_m_f_h_a,happy,0.03538759999999286
168_m_f_h_b,happy,0.0427849000000009
168_m_f_n_a,fear,0.036094700000006696
168_m_f_n_b,neutral,0.04070120000000088
168_m_f_s_a,happy,0.0370565000000056
168_m_f_s_b,fear,0.04016570000000286
1_0_3_20161219225648120,angry,0.04072650000000522
1_0_3_20161219225654600,sad,0.04670400000000541
1_0_3_20161219225723376,happy,0.049333199999992416
1_0_3_20161219225759904,surprise,0.0410777999999965
1_0_3_20161219225808112,surprise,0.03988640000000032
1_0_3_20161219225813152,surprise,0.04191840000000013
1_0_3_20161219225820704,happy,0.042269399999995017
1_0_3_20161219225843128,happy,0.03814520000000243
1_0_3_20161219225845336,neutral,0.04014579999999057
1_0_3_20161219225900970,neutral,0.04076299999999833
1_0_3_20161219225952240,surprise,0.03910110000001055
1_0_3_20161219230002417,neutral,0.06635059999999271
1_0_3_20161219230035168,neutral,0.0722287000000108
1_0_3_20161219230224536,happy,0.06747899999999163
1_0_3_20161219230232072,happy,0.06434740000000261
1_0_3_20161219230234208,happy,0.054308200000008355
1_0_3_20161219230250136,neutral,0.05430629999999326
1_0_3_20161219230303992,happy,0.04886399999999469
1_0_3_20161219230320824,surprise,0.04569200000000251
1_0_3_20161219230351288,neutral,0.04279869999999164
1_0_3_20161219230436137,happy,0.05604669999999601
1_0_3_20161219230533840,fear,0.06298160000000053
1_0_3_20161219230534953,happy,0.07103309999999396
1_0_3_20161219230541656,surprise,0.09084310000000073
1_0_3_20161219230642504,neutral,0.07373680000000604
1_0_3_20161219230714633,surprise,0.0898692999999895
1_0_3_20161219230715892,surprise,0.08174139999999852
1_0_3_20161219230728256,happy,0.07270600000001082
1_0_3_20161219230749432,neutral,0.06966909999999871
1_0_3_20161220142921293,happy,0.09174219999999877
1_0_3_20161220142926159,happy,0.0576710999999932
1_0_3_20161220143042511,neutral,0.05169630000000325
1_0_3_20161220143114408,happy,0.04127780000000314
1_0_3_20161220143121101,neutral,0.06545440000000724
1_0_3_20161220144425181,happy,0.06087300000000084
1_0_3_20161220144429119,surprise,0.09600539999999569
1_0_3_20161220144649151,happy,0.0685131000000041
1_0_3_20161220144830816,neutral,0.08653790000001038
1_0_3_20161220144835319,neutral,0.06665970000000243
1_0_3_20161220144838191,surprise,0.055574499999991644
1_0_3_20161220145223175,neutral,0.07802789999999504
